LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
1027505004,"Mays First Choice Automotive,",NICHOLASVILLE,KY,40356,JPMORGAN CHASE BANK NATL ASSOC,IL,811111,7/26/2004,2004,84,1,2,0,0,1,1,Y,N,,8/31/2004,25000,P I F,0,25000,12500
1027514000,"EARTH CARE INTERIORS, INC.",DEL MAR,CA,92014,FIRST BANK,CA,0,3/11/1997,1997,120,14,1,0,0,1,0,N,Y,,4/30/1997,100000,P I F,0,100000,80000
1027515007,"Seabreeze's Tanning, Inc.",LEXINGTON,KY,40505,JPMORGAN CHASE BANK NATL ASSOC,IL,812199,7/26/2004,2004,84,1,1,0,0,1,1,N,N,,8/31/2004,55000,P I F,0,55000,27500
1027524003,GTH SERVICE & SUPPLY,SEATTLE,WA,98125,FIRST HERITAGE BANK,WA,454210,3/11/1997,1997,84,1,1,0,0,1,0,N,Y,,3/31/1997,29000,P I F,0,29000,23200
1027525010,"Bodypoint Acupuncture, LLC",GURNEE,IL,60031,"PNC BANK, NATIONAL ASSOCIATION",IL,812199,7/26/2004,2004,60,1,1,0,0,1,2,Y,N,,8/31/2004,40279,P I F,0,35000,17500
1027535002,Professional Transportation Co,BLOOMINGTON,IL,61701,"PNC BANK, NATIONAL ASSOCIATION",OH,488999,7/26/2004,2004,60,5,1,0,0,1,1,Y,N,,8/31/2004,114286,P I F,0,50000,25000
1027545005,Margaret J. Smith dba Doc's Di,OKLAHOMA CITY,OK,73108,BANK OF AMERICA NATL ASSOC,NC,452990,7/26/2004,2004,71,1,2,0,0,1,1,Y,N,27-Oct-05,7/31/2004,10000,CHGOFF,10000,10000,5000
1027554001,PAPYRUS,TACOMA,WA,98409,COLUMBIA STATE BANK,WA,453210,3/11/1997,1997,120,25,1,0,0,61900,0,N,N,,8/31/1997,163600,P I F,0,163600,122700
1027555008,"Myers Park Chiropractic, PA",CHARLOTTE,NC,28207,BANK OF AMERICA NATL ASSOC,NC,621310,7/26/2004,2004,84,2,1,0,0,1,1,Y,N,,1/31/2005,18000,P I F,0,10000,5000
1027575003,"Moriah Publishing, Inc.",Beachwood,OH,44122,"PNC BANK, NATIONAL ASSOCIATION",DE,511199,7/26/2004,2004,37,7,1,0,0,1,1,N,N,21-Feb-09,8/31/2004,150000,CHGOFF,115138,150000,75000
1027585006,"Vegas Valley Filter Services,",LAS VEGAS,NV,89145,BANK OF AMERICA NATL ASSOC,NC,811219,7/26/2004,2004,36,6,2,0,0,1,1,Y,N,,8/31/2004,10000,P I F,0,10000,5000
1027604003,"CHERRY LANE CO., INC.",SEATTLE,WA,98199,FIRST-CITIZENS BK & TR CO,WA,0,3/11/1997,1997,84,7,1,0,0,1,0,N,N,,7/31/1997,191667,P I F,0,191667,143750
1027605010,Trinity Natural Health Center,DALLAS,TX,75203,BANK OF AMERICA NATL ASSOC,NC,621310,7/26/2004,2004,43,1,1,0,0,1,1,T,N,18-Mar-08,8/31/2004,54000,CHGOFF,32710,42000,21000
1027615002,"Moriah Publishing, Inc.",BEACHWOOD,OH,44122,"PNC BANK, NATIONAL ASSOCIATION",DE,511199,7/26/2004,2004,5,7,1,0,0,1,1,Y,N,5-Sep-09,8/31/2004,86551,CHGOFF,49996,50000,25000
1027625005,Rosemarie T Naro dba Instant B,AUSTIN,TX,78758,BANK OF AMERICA NATL ASSOC,NC,541320,7/26/2004,2004,84,15,2,0,0,1,1,Y,N,,8/31/2004,10000,P I F,0,10000,5000
1027635008,"The Plantsmith, Inc.",LOXAHATCHEE,FL,33470,BANK OF AMERICA NATL ASSOC,NC,561730,7/26/2004,2004,84,6,1,0,0,1,2,Y,N,,8/31/2004,20000,P I F,0,20000,10000
1027645000,"Melissa Fanella Enterprises, I",URBANA,IL,61801,"PNC BANK, NATIONAL ASSOCIATION",OH,722213,7/26/2004,2004,60,11,1,0,0,1,1,Y,N,,8/31/2004,35725,P I F,0,25000,12500
1027654007,TAYLOR STREET,SAN DIEGO,CA,92130,FIRST BANK,CA,0,3/11/1997,1997,72,1,2,0,0,1,0,N,Y,,4/30/1997,90000,P I F,0,90000,72000
1027655003,Signa Technology Co. dba Signa,DALLAS,TX,75204,BANK OF AMERICA NATL ASSOC,NC,541611,7/26/2004,2004,52,3,1,0,0,1,1,Y,N,25-Apr-07,7/31/2004,40000,CHGOFF,40000,40000,20000
1027665006,"Gibson Surveying Group, Inc.",Greenfield,IN,46140,"PNC BANK, NATIONAL ASSOCIATION",DE,541370,7/26/2004,2004,53,9,1,0,0,1,2,N,N,22-Apr-10,8/31/2004,40037,CHGOFF,34185,35000,17500
1027675009,"Ivorob, Inc.",HOMESTEAD,FL,33033,BANK OF AMERICA NATL ASSOC,NC,423410,7/26/2004,2004,46,3,1,0,0,1,1,T,N,15-Jan-08,8/31/2004,58800,CHGOFF,49800,50000,25000
1027685001,ROBERT P. SWAIN AND MARSHA E.,STOCKTON,CA,95202,CAPITAL ONE NATL ASSOC,VA,424430,7/26/2004,2004,51,4,1,0,0,1,1,N,N,29-Aug-07,2/28/2005,35000,CHGOFF,28518,35000,17500
1027695004,"Beberman Associates, Inc",PARKLAND,FL,33067,BANK OF AMERICA NATL ASSOC,NC,561499,7/26/2004,2004,84,1,2,0,0,1,2,Y,N,,8/31/2004,10000,P I F,0,10000,5000
1027715008,Pacific Air Conditioning Servi,LOS ANGELES,CA,90065,BANK OF AMERICA NATL ASSOC,NC,334512,7/26/2004,2004,84,5,2,0,0,1,1,Y,N,,8/31/2004,10000,P I F,0,10000,5000
1027725000,Vickie D. Illig,PITTSBURGH,PA,15239,"PNC BANK, NATIONAL ASSOCIATION",PA,541191,7/26/2004,2004,60,1,2,0,0,1,1,Y,N,,8/31/2004,47386,P I F,0,35000,17500
1027735003,Ainsley's-Porter and Janitoria,OAKLAND PARK,FL,33334,BANK OF AMERICA NATL ASSOC,NC,561720,7/26/2004,2004,84,18,1,0,0,1,1,Y,N,1-Sep-11,8/31/2004,130082,CHGOFF,4181,75000,37500
1027745006,STICK IT TO ME IND.,SUN VALLEY,CA,91352,BANK OF AMERICA NATL ASSOC,NC,333311,7/26/2004,2004,84,3,1,0,0,1,1,Y,N,,8/31/2004,50000,P I F,0,50000,25000
1027755009,Mailtronix Inc.,LOUISVILLE,KY,40213,"PNC BANK, NATIONAL ASSOCIATION",KY,333313,7/26/2004,2004,60,6,1,0,0,1,1,Y,N,,9/30/2004,26553,P I F,0,25000,12500
1027765001,"M.G.S. Apparel, Inc.",MIAMI,FL,33142,BANK OF AMERICA NATL ASSOC,NC,448190,7/26/2004,2004,66,4,1,0,0,1,1,N,N,1-Jun-06,8/31/2004,10000,CHGOFF,4379,10000,5000
1027775004,"Mile High Test Services, Inc.",LONGMONT,CO,80501,JPMORGAN CHASE BANK NATL ASSOC,IL,541380,7/26/2004,2004,84,10,1,0,0,1,1,N,N,,8/31/2004,150000,P I F,0,150000,75000
1027785007,"J&J Autoparts, Inc.",MIAMI SPRINGS,FL,33166,BANK OF AMERICA NATL ASSOC,NC,441310,7/26/2004,2004,24,3,1,0,0,1,2,Y,N,30-Dec-09,11/30/2004,91419,CHGOFF,27612,50000,25000
1027805000,London Chance Studio,PASADENA,CA,91103,BANK OF AMERICA NATL ASSOC,NC,327991,7/26/2004,2004,84,1,2,0,0,1,1,Y,N,,8/31/2004,10000,P I F,0,10000,5000
1027815003,CSU Merrimack Corp.,MIAMI,FL,33175,BANK OF AMERICA NATL ASSOC,NC,722320,7/26/2004,2004,84,3,1,0,0,1,1,Y,N,,7/31/2004,141114,P I F,0,50000,25000
1027825006,Devendra N. Brahmbatt dba Webb,BRANDYWINE,MD,20613,BANK OF AMERICA NATL ASSOC,NC,447110,7/26/2004,2004,84,5,1,0,0,1,1,Y,N,,8/31/2004,49000,P I F,0,25000,12500
1027835009,Bobo Co.,Oak Lawn,IL,60453,CAPITAL ONE NATL ASSOC,VA,442110,7/26/2004,2004,38,4,1,0,0,1,2,N,N,30-Jun-10,3/31/2005,50000,CHGOFF,30893,50000,25000
1027845001,"Pure Water, Inc.",North Little Rock,AR,72113,CAPITAL ONE NATL ASSOC,VA,454390,7/26/2004,2004,84,2,1,0,0,1,1,N,N,,10/31/2004,25000,P I F,0,25000,12500
1027855004,"Continuum Consulting, Inc.",TEMPE,AZ,85281,JPMORGAN CHASE BANK NATL ASSOC,IL,541512,7/26/2004,2004,84,15,1,0,0,1,1,Y,N,,8/31/2004,190000,P I F,0,150000,75000
1027865007,HEARTLAND FLOORING,BUENA PARK,CA,90621,BANK OF AMERICA NATL ASSOC,NC,442210,7/26/2004,2004,84,2,2,0,0,1,1,Y,N,,11/30/2004,10000,P I F,0,10000,5000
1027875010,Roman N. Prokhor,Boiling Springs,SC,29316,WELLS FARGO BANK NATL ASSOC,SD,238150,7/26/2004,2004,180,1,1,0,0,1,2,N,N,,8/31/2004,106200,P I F,0,106200,53100
1027885002,"Rivitti Bakery, Inc.",MIAMI,FL,33125,BANK OF AMERICA NATL ASSOC,NC,311812,7/26/2004,2004,38,9,1,0,0,1,1,N,N,24-Jul-08,8/31/2004,50000,CHGOFF,45695,50000,25000
1027895005,"Liberty Cage Company, LLC",PHOENIX,AZ,85040,BANK OF AMERICA NATL ASSOC,NC,561710,7/26/2004,2004,84,3,2,0,0,1,1,Y,N,,9/30/2004,10000,P I F,0,10000,5000
1027915009,Manar Humidan dba Togo's Eater,SAN BERNARDINO,CA,92408,BANK OF AMERICA NATL ASSOC,NC,722211,7/26/2004,2004,39,13,2,0,0,82360,1,T,N,28-Aug-08,9/30/2004,9950,CHGOFF,9950,10000,5000
1027925001,THE STRATTON COMPANY,STEVENSON RANCH,CA,91381,BANK OF AMERICA NATL ASSOC,NC,422990,7/26/2004,2004,84,1,1,0,0,1,1,Y,N,,8/31/2004,6192,P I F,0,5000,2500
1027935004,April Valley Inc,PICKENS,SC,29671,BANK OF AMERICA NATL ASSOC,NC,623110,7/27/2004,2004,84,8,1,0,0,1,1,Y,N,,8/31/2004,35812,P I F,0,25000,12500
1027955010,"Absolon, Inc.",MC LEAN,VA,22102,BANK OF AMERICA NATL ASSOC,NC,541611,7/27/2004,2004,84,2,2,0,0,1,1,Y,N,,9/30/2004,82000,P I F,0,50000,25000
1027964006,"K.C.'S BAGEL CAFE, INC.",WATERBURY,VT,5676,CHITTENDEN TR COMPANY A DIVISI,VT,0,3/12/1997,1997,84,12,1,0,0,1,0,N,N,,3/31/1997,30000,P I F,0,30000,24000
1027965002,Timothy Tillotson dba Old Fire,Warren,MA,1083,"TD BANK, NATIONAL ASSOCIATION",DE,238330,7/27/2004,2004,84,1,1,0,0,1,1,N,N,,8/31/2004,10000,P I F,0,10000,5000
1027974009,BELLEVUE OBSTETRICS & GYNECOLO,BELLEVUE,NE,68005,AMERICAN NATIONAL BANK,NE,0,3/12/1997,1997,64,8,2,0,0,1,0,N,N,,7/31/1997,400000,P I F,0,400000,300000
1027975005,"VSA Construction Services, LLC",COLUMBIA,MD,21044,MANUFACTURERS & TRADERS TR CO,MD,238990,7/27/2004,2004,60,15,2,0,0,1,1,N,N,,8/31/2004,300000,P I F,0,300000,150000
1027984001,"CUP A JOE, LTD.",RALEIGH,NC,27609,"PNC BANK, NATIONAL ASSOCIATION",DE,0,3/12/1997,1997,84,1,1,0,0,1,0,N,Y,,7/31/1997,100000,P I F,0,100000,80000
1027985008,"Cabrera Group, Inc.",MIAMI,FL,33165,BANK OF AMERICA NATL ASSOC,NC,441310,7/27/2004,2004,55,4,1,0,0,1,1,T,N,15-Mar-07,7/31/2004,87000,CHGOFF,40246,50000,25000
1027994004,"QUALITY MACHINE & TOOLS, INC.",SHELBY,NE,68651,PINNACLE BANK,NE,0,3/12/1997,1997,120,1,2,0,0,1,0,N,Y,,9/30/1998,45000,P I F,0,45000,36000
1028005009,"Catch Me If You Can, Inc.",HIALEAH,FL,33012,BANK OF AMERICA NATL ASSOC,NC,423690,7/27/2004,2004,34,1,2,0,0,1,1,Y,N,26-Nov-08,8/31/2004,10264,P I F,8763,10000,5000
1028015001,Kremzar Limited Liability Comp,Oxford,OH,45056,"PNC BANK, NATIONAL ASSOCIATION",DE,722211,7/27/2004,2004,71,1,2,0,0,1,2,N,N,29-Jun-06,9/30/2004,90000,CHGOFF,71701,90000,45000
1028024008,THE FINISH LINE,SCOTTSBLUFF,NE,69361,PLATTE VALLEY BANK,NE,0,3/12/1997,1997,84,3,2,0,0,1,0,N,Y,,9/30/1997,60000,P I F,0,60000,48000
1028025004,"JDOR, Incorporated",FORT WORTH,TX,76114,BANK OF AMERICA NATL ASSOC,NC,453998,7/27/2004,2004,66,4,1,0,0,1,1,T,N,18-Apr-06,8/31/2004,50000,CHGOFF,50000,50000,25000
1028034000,POLY COAT,ZEELAND,MI,49464,THE HUNTINGTON NATIONAL BANK,MI,0,3/12/1997,1997,84,1,2,0,0,1,0,N,Y,,8/31/1997,34400,P I F,0,34400,27520
1028035007,"The Charm Connection, Inc.",WEST DES MOINES,IA,50266,BANK OF AMERICA NATL ASSOC,NC,339914,7/27/2004,2004,84,6,1,0,0,1,1,Y,N,,8/31/2004,53231,P I F,0,42000,21000
1028043007,PETIT BOIS RACQUET CLUB,BILOXI,MS,39531,REGIONS BANK,AL,0,8/21/1980,1980,228,12,1,0,0,0,0,N,N,20-Dec-88,3/6/1981,0,,0,499200,449280
1028044003,BALLOONS/BEARS,PARKERSBURG,WV,26101,COMMUNITY BANK OF PARKERSBURG,WV,453220,3/12/1997,1997,147,2,2,0,0,8047,0,N,Y,,4/30/1997,76500,P I F,0,76500,61200
1028054006,BIG 10 SPORTS CAFE,MUSCATINE,IA,52761,COMMUNITY BK & TR CO,IA,0,3/12/1997,1997,72,4,1,0,0,1,0,N,Y,,1/31/1998,33750,P I F,0,33750,27000
1028055002,JON W DELUCA DBA CAR STORE SAN,SANTA CRUZ,CA,95062,CAPITAL ONE NATL ASSOC,VA,441120,7/27/2004,2004,84,2,1,0,0,1,1,N,N,,2/28/2005,50000,P I F,0,50000,25000
1028065005,"KANPAI, INC.",CHULA VISTA,CA,91911,CAPITAL ONE NATL ASSOC,VA,722110,7/27/2004,2004,84,25,1,0,0,1,1,N,N,,2/28/2005,25000,P I F,0,25000,12500
1028084004,ZAG'S POPCORN,FESSENDEN,ND,58438,WELLS FARGO BANK NATL ASSOC,ND,0,3/12/1997,1997,120,2,1,0,0,1,0,N,Y,,7/31/1997,37500,P I F,0,37500,30000
1028085000,Hugh T. Nguyen dba Giot Dang,GARDEN GROVE,CA,92843,BANK OF AMERICA NATL ASSOC,NC,722110,7/27/2004,2004,84,2,2,0,0,1,1,Y,N,,9/30/2004,10000,P I F,0,10000,5000
1028095003,MOORES APPL,MARION,OH,43302,CAPITAL ONE NATL ASSOC,VA,811412,7/27/2004,2004,84,4,1,0,0,1,2,N,N,,2/28/2005,25000,P I F,0,25000,12500
1028104008,DIS AND DAT AUTO WRECKING,LAS VEGAS,NV,89130,"READYCAP LENDING, LLC",CA,0,3/12/1997,1997,303,5,2,0,0,1,0,0,N,,3/31/1998,491000,P I F,0,491000,368250
1028105004,ERIC CAMPER DBA ANDERSON'S RAC,HARRINTON,DE,19952,CAPITAL ONE NATL ASSOC,VA,451110,7/27/2004,2004,84,1,1,0,0,1,2,N,N,,10/31/2004,10000,P I F,0,10000,5000
1028114000,TRIANGLE IMPORT  REPAIR,BREMERTON,WA,98312,KITSAP BANK,WA,0,3/12/1997,1997,204,3,1,0,0,1,0,0,N,,5/31/1997,170000,P I F,0,170000,127500
1028115007,New England Maintenance Corp.,Andover,MA,1810,CAPITAL ONE NATL ASSOC,VA,531312,7/27/2004,2004,37,60,1,0,0,1,1,N,N,10-Jun-13,3/31/2005,25000,CHGOFF,15775,25000,12500
1028125010,"Garanon, Inc.",STANARDSVILLE,VA,22973,BANK OF AMERICA NATL ASSOC,NC,238990,7/27/2004,2004,84,1,1,0,0,1,1,Y,N,,7/31/2004,8200,P I F,0,8200,4100
1028135002,Carter Memorial Mortuary Inc,FAIRBURN,GA,30213,BANK OF AMERICA NATL ASSOC,NC,812210,7/27/2004,2004,41,5,2,0,0,1,1,T,N,3-May-08,7/31/2004,10000,CHGOFF,9651,10000,5000
1028144009,"HEALTH & FITNESS PUBLISHING, I",HOUSTON,TX,77056,COMERICA BANK,TX,422920,3/12/1997,1997,84,9,1,0,0,1,0,0,N,,3/31/1997,155000,P I F,0,155000,116250
1028145005,"Blue Plate, Inc.",DOTHAN,AL,36305,WELLS FARGO BANK NATL ASSOC,SD,722110,7/27/2004,2004,84,0,2,0,0,1,1,N,N,,8/31/2004,205000,P I F,0,205000,102500
1028154001,ADDESSO BROTHERS MARBLE & GRAN,NORRISTOWN,PA,19401,ROYAL BANK AMERICA,PA,235410,3/12/1997,1997,240,9,1,0,0,1,0,N,N,,9/30/1997,385000,P I F,0,385000,288750
1028155008,AAA Country Homes Inc,Brookshire,TX,77423,CAPITAL ONE NATL ASSOC,VA,238910,7/27/2004,2004,84,3,1,0,0,1,1,N,N,,10/31/2004,25000,P I F,0,25000,12500
1028164004,"LEWIS, FREDERICK T.",TWIN FALLS,ID,83301,WELLS FARGO BANK NATL ASSOC,SD,454210,3/12/1997,1997,60,1,2,0,0,1,0,N,Y,,7/31/1997,31000,P I F,0,31000,24800
1028165000,"The Neuberger Firm, P.A.",Wilmington,DE,19801,CAPITAL ONE NATL ASSOC,VA,541110,7/27/2004,2004,84,4,1,0,0,1,1,N,N,,10/31/2004,50000,P I F,0,50000,25000
1028174007,WISCONSIN FARMS RESTAURANT INC,OSHKOSH,WI,54904,AMER NATL BANK-FOX CITIES,WI,0,3/12/1997,1997,243,25,1,0,0,1,0,N,N,,8/31/1997,392000,P I F,0,392000,294000
1028175003,Ronald W. Reich DBA Alamo CIty,San Antonio,TX,78232,CAPITAL ONE NATL ASSOC,VA,451110,7/27/2004,2004,84,3,1,0,0,1,1,N,N,,3/31/2005,25000,P I F,0,25000,12500
1028184010,THE WHARF MARINA,GRAND HAVEN,MI,49417,UNITED BANK OF MICHIGAN,MI,713930,3/12/1997,1997,240,4,1,0,0,1,0,0,N,,7/31/1999,750000,P I F,0,927000,695250
1028185006,"Dinettes & More, LLC",High Piont,NC,27260,CAPITAL ONE NATL ASSOC,VA,442110,7/27/2004,2004,11,3,1,0,0,1,1,N,N,27-Dec-10,2/28/2005,35000,CHGOFF,8302,35000,17500
1028194002,MAIN ST. HERMANN'S/VILLAGE COB,MARGARETVILLE,NY,12455,"NBT BANK, NATIONAL ASSOCIATION",NY,452110,3/12/1997,1997,38,2,1,0,0,1,0,N,Y,9-Mar-01,4/30/1997,15000,CHGOFF,7948,15000,12000
1028195009,Edward J. Roccanti II DBA Graf,Worcester,MA,1604,CAPITAL ONE NATL ASSOC,VA,323110,7/27/2004,2004,64,1,1,0,0,1,1,N,N,23-Aug-06,10/31/2004,25000,CHGOFF,24146,25000,12500
1028204003,"CAMROS HOLDINGS, INC.",MIAMI,FL,33165,1ST UNITED BANK,FL,0,3/12/1997,1997,300,4,2,0,0,1,0,0,N,,4/30/1997,1200000,P I F,0,1200000,750000
1028205010,Sung K. Akers dba Lilly Spa,CENTERVILLE,GA,31028,BANK OF AMERICA NATL ASSOC,NC,812199,7/27/2004,2004,84,1,1,0,0,1,1,Y,N,,8/31/2004,6000,P I F,0,6000,3000
1028215002,"Vintage Jewerly, Inc.",Edgarstown,MA,2539,CAPITAL ONE NATL ASSOC,VA,448310,7/27/2004,2004,84,10,1,0,0,1,1,N,N,,2/28/2005,35000,P I F,0,35000,17500
1028224009,"WHERRY TRUCK LINES, INC.",MYERS,FL,33906,BANK OF AMERICA NATL ASSOC,GA,0,3/12/1997,1997,12,10,1,0,0,1,0,Y,N,,9/30/1999,25000,P I F,0,25000,12500
1028225005,"Aspen Associates, Inc.",ALTAMONTE SPRINGS,FL,32714,BANK OF AMERICA NATL ASSOC,NC,561499,7/27/2004,2004,84,3,1,0,0,1,1,Y,N,,8/31/2004,36000,P I F,0,36000,18000
1028245000,"ATD Specialty, Inc.",Palacios,TX,77465,CAPITAL ONE NATL ASSOC,VA,332710,7/27/2004,2004,84,1,1,0,0,1,2,N,N,,10/31/2004,25000,P I F,0,25000,12500
1028255003,"Chocolate Temptation, LLC",Monroe,WI,53566,CAPITAL ONE NATL ASSOC,VA,311330,7/27/2004,2004,84,10,1,0,0,1,1,N,N,,10/31/2004,25000,P I F,0,25000,12500
1028265006,"Kerley & Associates, P.C.",Springfield,IL,62704,"PNC BANK, NATIONAL ASSOCIATION",IL,541110,7/27/2004,2004,60,2,1,0,0,1,1,Y,N,,9/30/2004,39658,P I F,0,35000,17500
1028275009,"Lamos, Inc. DBA Moda Bella Hai",Kenosha,WI,53142,CAPITAL ONE NATL ASSOC,VA,812112,7/27/2004,2004,84,9,1,0,0,1,2,N,N,,2/28/2005,25000,P I F,0,25000,12500
1028285001,Certified Sanitation Systems L,PARKVILLE,MO,64152,BANK OF AMERICA NATL ASSOC,NC,424690,7/27/2004,2004,84,1,1,0,0,1,1,Y,N,,7/31/2005,26000,P I F,0,26000,13000
1028294008,LITTLE VILLE CLEANERS,CASTLE ROCK,CO,80104,PREMIER BANK,CO,812320,3/12/1997,1997,120,2,1,0,0,1,0,N,N,,3/31/1997,180000,P I F,0,180000,135000
1028305005,Michael J. Shaw dba Michael J,MISSION VIEJO,CA,92692,BANK OF AMERICA NATL ASSOC,NC,524210,7/27/2004,2004,84,2,1,0,0,1,1,Y,N,,8/31/2004,40400,P I F,0,20000,10000
1028314001,MAGNOLIA INTERIORS & GIFTS,PICAYUNE,MS,39466,BANKPLUS,MS,0,3/12/1997,1997,18,2,1,0,0,1,0,N,Y,28-Mar-03,4/30/1997,40000,CHGOFF,22370,40000,32000
1028315008,"Blandon Financial Group, Inc.",MIAMI,FL,33186,BANK OF AMERICA NATL ASSOC,NC,522310,7/27/2004,2004,84,4,1,0,0,1,1,Y,N,,8/31/2004,50000,P I F,0,50000,25000
1028324004,ST LOUIS PARK REVIEW,MINNETONKA,MN,55391,LAKE COMMUNITY BANK,MN,511110,3/12/1997,1997,84,8,2,0,0,1,0,N,Y,,6/30/1997,21000,P I F,0,21000,16800
1028334007,A-CLASS LIMOUSINE & TRANSPORTA,JACKSONVILLE,AR,72076,U.S. BANK NATIONAL ASSOCIATION,AR,0,3/12/1997,1997,48,6,1,0,0,1,0,N,Y,,10/31/1998,25000,P I F,0,25000,20000
1028344010,"DIAMOND DRUGS, INC.",GAITHERSBURG,MD,20877,MANUFACTURERS & TRADERS TR CO,MD,446110,3/12/1997,1997,120,5,1,0,0,1,0,N,N,,3/31/1997,145000,P I F,0,145000,108750
1028345006,PRECISION MELAMINE PRODCTS LLC,GENEVA,OH,44041,"FIRSTMERIT BANK, N.A.",OH,337127,7/27/2004,2004,84,1,2,0,0,1,2,Y,N,,11/30/2004,571076,P I F,0,100000,50000
1028354002,TRAP LINE SEWER CLEANING INC,PLYMOUTH,MN,55447,ANCHOR BANK NATL ASSOC,MN,0,3/12/1997,1997,84,2,1,0,0,1,0,N,Y,,5/31/1997,65000,P I F,0,65000,52000
1028355009,"BROWN FAMILY MORTUARY, INC.",SANTAQUIN,UT,84655,ZIONS FIRST NATIONAL BANK,UT,812210,7/27/2004,2004,84,1,1,0,0,1,1,Y,N,,8/31/2004,49563,P I F,0,25000,12500
1028364005,SCHOMAKER SPINAL CARE,ELK RIVER,MN,55338,PIONEER NATL BK OF DULUTH,MN,621310,3/12/1997,1997,120,1,2,0,0,1,0,N,Y,,5/31/1997,21000,P I F,0,21000,16800
1028365001,"Design Alliance International,",ROCKVILLE,MD,20852,BANK OF AMERICA NATL ASSOC,NC,541410,7/27/2004,2004,84,6,1,0,0,1,1,Y,N,,8/31/2004,52000,P I F,0,52000,26000
1028374008,AT LAST,APPLETON,WI,54914,"FIRSTMERIT BANK, N.A.",WI,0,3/12/1997,1997,18,3,1,0,0,1,0,N,Y,4-Feb-04,5/31/1997,51400,CHGOFF,27790,51400,41120
1028375004,Sungin Lee dba Bogo,LOS ANGELES,CA,90015,BANK OF AMERICA NATL ASSOC,NC,448120,7/27/2004,2004,65,8,1,0,0,1,1,T,N,18-May-06,8/31/2004,50000,CHGOFF,50000,50000,25000
1028384000,"PIONEER INDUSTRIAL SALES, LLC",KINGSPORT,TN,37660,1ST BK & TR CO,VA,0,3/12/1997,1997,84,3,2,0,0,1,0,N,Y,,4/30/1997,50000,P I F,0,50000,40000
1028385007,JFC Public Relations & Communi,MIAMI,FL,33016,BANK OF AMERICA NATL ASSOC,NC,541820,7/27/2004,2004,33,6,1,0,0,1,1,Y,N,27-Jan-09,8/31/2004,52534,CHGOFF,46822,50000,25000
1028394003,"D.L. MANN ENTERPRISES, INC.",DELRAY BEACH,FL,33483,"PNC BANK, NATIONAL ASSOCIATION",DE,812310,3/12/1997,1997,228,3,1,0,0,1,0,N,N,,4/30/1997,280000,P I F,0,280000,210000
1028395010,"Rice Express, Inc.",COVINA,CA,91722,BANK OF AMERICA NATL ASSOC,NC,722110,7/27/2004,2004,84,6,2,0,0,1,1,Y,N,,8/31/2004,10000,P I F,0,10000,5000
1028405000,Dae J. Kim,ANAHEIM,CA,92805,BANK OF AMERICA NATL ASSOC,NC,424330,7/27/2004,2004,33,7,1,0,0,1,1,Y,N,16-Apr-13,8/31/2004,50000,CHGOFF,50000,50000,25000
1028415003,"Heritage One, Inc.",OVERLAND PARK,KS,66207,BANK OF AMERICA NATL ASSOC,NC,524210,7/27/2004,2004,60,3,1,0,0,1,1,Y,N,,8/31/2007,33500,P I F,0,50000,25000
1028424010,"POND VILLAGE RESTAURANT, INC.",BROOKFIELD,VT,5036,CHITTENDEN TR COMPANY A DIVISI,VT,0,3/12/1997,1997,183,2,2,0,0,1,0,N,Y,,4/30/1997,91760,P I F,0,91760,73408
1028425006,X.E.M. Integrated Communicatio,ANTIOCH,IL,60002,BANK OF AMERICA NATL ASSOC,NC,541618,7/27/2004,2004,63,2,2,0,0,1,1,T,N,28-Jun-06,8/31/2004,10000,P I F,9900,10000,5000
1028435009,Delton T. McCollum dba McCollu,Zion,IL,60099,"PNC BANK, NATIONAL ASSOCIATION",DE,532299,7/27/2004,2004,57,1,1,0,0,1,1,N,N,3-Dec-09,8/31/2004,107715,CHGOFF,34198,35000,17500
1028455004,"Renaissance Development, LLC",WASHINGTON,DC,20003,BANK OF AMERICA NATL ASSOC,NC,541618,7/27/2004,2004,84,5,1,0,0,1,1,Y,N,,8/31/2004,95907,P I F,0,80000,40000
1028464000,NGUYEN POULTRY FARM,LAUREL HILLS,FL,32567,WELLS FARGO BANK NATL ASSOC,AL,112320,3/12/1997,1997,144,2,2,0,0,1,0,N,N,,8/31/1999,185000,P I F,0,185000,138750
1028465007,"FTK Technologies, LLC",LEES SUMMIT,MO,64082,BANK OF AMERICA NATL ASSOC,NC,541513,7/27/2004,2004,84,2,2,0,0,1,1,Y,N,,1/31/2005,10000,P I F,0,10000,5000
1028475010,Casey's Automotive Repair Serv,ROCKWALL,TX,75032,BANK OF AMERICA NATL ASSOC,NC,811111,7/27/2004,2004,42,2,1,0,0,1,1,T,N,6-May-08,8/31/2004,65000,CHGOFF,49261,50000,25000
1028485002,Lama Altenawi dba Aladdin Medi,COLUMBIA,SC,29210,BANK OF AMERICA NATL ASSOC,NC,722211,7/27/2004,2004,84,2,1,0,0,1,1,Y,N,,7/31/2004,15313,P I F,0,12000,6000
